epoch,accuracy,loss,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_top_k_categorical_accuracy
22,0.3374052345752716,2.3336446285247803,0.5592592358589172,0.2674463987350464,2.71709942817688,0.4635477662086487
23,0.3415204584598541,2.325244903564453,0.5610352754592896,0.2721247673034668,2.7008814811706543,0.4680311977863312
24,0.3422568738460541,2.3206253051757812,0.5646740198135376,0.27933722734451294,2.7344086170196533,0.4569200873374939
25,0.3457223176956177,2.308363199234009,0.5664284229278564,0.26803117990493774,2.722318410873413,0.4545809030532837
26,0.34736841917037964,2.3032066822052,0.5694606900215149,0.2799220383167267,2.6972968578338623,0.47095516324043274
27,0.34466102719306946,2.305285692214966,0.5686159729957581,0.2846003770828247,2.6902620792388916,0.4729044735431671
28,0.34745505452156067,2.2957565784454346,0.572817862033844,0.2688109278678894,2.741264820098877,0.46081870794296265
29,0.3492744266986847,2.292081594467163,0.5710418224334717,0.282066285610199,2.6812360286712646,0.47309941053390503
30,0.3512670695781708,2.2895493507385254,0.5727528929710388,0.26725146174430847,2.7889890670776367,0.4514620006084442
31,0.35256659984588623,2.2807838916778564,0.5763915777206421,0.28401559591293335,2.7166566848754883,0.46764132380485535
32,0.35332468152046204,2.277831554412842,0.5773445963859558,0.2639376223087311,2.768836498260498,0.4545809030532837
33,0.3551223874092102,2.2719085216522217,0.5790340304374695,0.27173489332199097,2.746325969696045,0.4615984261035919
34,0.3555338978767395,2.2659614086151123,0.5792505741119385,0.2734892666339874,2.7179996967315674,0.46627679467201233
35,0.3589560389518738,2.2598354816436768,0.583084225654602,0.2752436697483063,2.7378060817718506,0.46198830008506775
36,0.35897770524024963,2.254260540008545,0.5833225250244141,0.27387914061546326,2.7829599380493164,0.4526315927505493
37,0.35912930965423584,2.252687931060791,0.5837123394012451,0.27153995633125305,2.75124192237854,0.4623781740665436
38,0.35906434059143066,2.250650405883789,0.5832142233848572,0.265497088432312,2.7711756229400635,0.45380115509033203
39,0.3583279252052307,2.2513928413391113,0.5849469304084778,0.2801169455051422,2.736748456954956,0.46744638681411743
40,0.3629629611968994,2.2413699626922607,0.5858349800109863,0.26822611689567566,2.7472705841064453,0.46179336309432983
41,0.3610353171825409,2.2380309104919434,0.5864413976669312,0.282066285610199,2.7210426330566406,0.46764132380485535
42,0.36162009835243225,2.2331619262695312,0.5868529081344604,0.2812865376472473,2.729428768157959,0.4649122953414917
43,0.36127355694770813,2.2340009212493896,0.589105486869812,0.27602338790893555,2.726355791091919,0.4680311977863312
44,0.36298462748527527,2.2366600036621094,0.5883474349975586,0.2754386067390442,2.754969358444214,0.4658869504928589
45,0.36707818508148193,2.22063946723938,0.5932207107543945,0.28538012504577637,2.7257862091064453,0.4668616056442261
46,0.3625081181526184,2.2280166149139404,0.589560329914093,0.2662768065929413,2.7773849964141846,0.45945417881011963
47,0.3701537847518921,2.2126383781433105,0.5923976898193359,0.26900583505630493,2.833134889602661,0.45068225264549255
48,0.3688109219074249,2.2086856365203857,0.5970543622970581,0.2732943594455719,2.7565791606903076,0.45945417881011963
49,0.3666883111000061,2.2132511138916016,0.593697190284729,0.25243663787841797,2.882467269897461,0.4413255453109741
46,0.3678579032421112,2.217813491821289,0.5914446711540222,0.2721247673034668,2.7700068950653076,0.45886939764022827
47,0.3658219575881958,2.2197446823120117,0.5923759937286377,0.2617933750152588,2.8251678943634033,0.4467836320400238
48,0.3685726523399353,2.217355251312256,0.5935239195823669,0.2674463987350464,2.7975499629974365,0.4545809030532837
49,0.368161141872406,2.2093584537506104,0.5959280729293823,0.2664717435836792,2.802321195602417,0.45536062121391296
50,0.36803120374679565,2.2111668586730957,0.5931124091148376,0.26803117990493774,2.8304100036621094,0.4559454321861267
51,0.3704136908054352,2.2070775032043457,0.5974875688552856,0.27855750918388367,2.74515962600708,0.47212475538253784
52,0.36818280816078186,2.2079567909240723,0.5945419073104858,0.27816763520240784,2.792935609817505,0.458089679479599
53,0.3708252012729645,2.20188307762146,0.5973142981529236,0.279142290353775,2.788771867752075,0.4592592716217041
54,0.3710634708404541,2.198657274246216,0.5998700261116028,0.27465885877609253,2.757500648498535,0.46666666865348816
55,0.3724929690361023,2.1959388256073,0.5989170670509338,0.28401559591293335,2.747302770614624,0.46998050808906555
56,0.3718215227127075,2.1964733600616455,0.6004981398582458,0.27251461148262024,2.776461362838745,0.46569201350212097
57,0.368984192609787,2.206111192703247,0.5958197712898254,0.26939570903778076,2.784249782562256,0.458089679479599
58,0.37201645970344543,2.187879800796509,0.6043751239776611,0.26120856404304504,2.9068517684936523,0.4456140398979187
59,0.37420403957366943,2.186112403869629,0.6025124788284302,0.27368420362472534,2.794905424118042,0.45769980549812317
60,0.3738141655921936,2.1827919483184814,0.6032055616378784,0.27816763520240784,2.7680327892303467,0.4682261347770691
61,0.375027060508728,2.1830813884735107,0.6027723550796509,0.27504873275756836,2.7740612030029297,0.46198830008506775
62,0.37704136967658997,2.1812093257904053,0.6032055616378784,0.2812865376472473,2.7664527893066406,0.46179336309432983
63,0.3764565587043762,2.1772913932800293,0.6055880188941956,0.2812865376472473,2.778496503829956,0.4637427031993866
64,0.3773879110813141,2.1755237579345703,0.6042451858520508,0.2779726982116699,2.7925612926483154,0.46101364493370056
65,0.379315584897995,2.1721794605255127,0.6041152477264404,0.2547758221626282,2.8464243412017822,0.4510721266269684
66,0.3791206479072571,2.174004316329956,0.6064544320106506,0.2810916304588318,2.7823214530944824,0.46296295523643494
67,0.3785575032234192,2.1627840995788574,0.6088368892669678,0.28148147463798523,2.7532155513763428,0.46881091594696045
68,0.3811565935611725,2.157109498977661,0.6102014183998108,0.26257309317588806,2.8587474822998047,0.45068225264549255
69,0.3790989816188812,2.1647512912750244,0.6098332405090332,0.2709551751613617,2.810511350631714,0.4522417187690735
70,0.38197964429855347,2.158965826034546,0.6096599698066711,0.28284600377082825,2.8037335872650146,0.4682261347770691
71,0.37838423252105713,2.1643083095550537,0.6100065112113953,0.2742690145969391,2.8252811431884766,0.4543859660625458
72,0.3796837627887726,2.163593053817749,0.6086419820785522,0.2697855830192566,2.8187358379364014,0.46081870794296265
73,0.38332250714302063,2.154104471206665,0.6097249388694763,0.26471734046936035,2.8522274494171143,0.449122816324234
74,0.37873077392578125,2.1600897312164307,0.608685314655304,0.2766081988811493,2.7865042686462402,0.46549707651138306
75,0.3813081979751587,2.1563053131103516,0.6117608547210693,0.2711501121520996,2.8771629333496094,0.45399609208106995
