epoch,accuracy,loss,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_top_k_categorical_accuracy
18,0.24143382906913757,2.696751594543457,0.44468268752098083,0.16393762826919556,3.1842551231384277,0.3245614171028137
19,0.2417803704738617,2.6950929164886475,0.44359973073005676,0.15808966755867004,3.2588515281677246,0.31111112236976624
20,0.24420619010925293,2.684981346130371,0.44624215364456177,0.15126705169677734,3.2089924812316895,0.3093567192554474
21,0.2432532012462616,2.6869118213653564,0.4452674984931946,0.1518518477678299,3.4576761722564697,0.2902534008026123
22,0.24643708765506744,2.6827800273895264,0.4465237259864807,0.14678362011909485,3.290158987045288,0.29532164335250854
23,0.24810482561588287,2.6780776977539062,0.4480615258216858,0.16354775428771973,3.2526495456695557,0.3115009665489197
24,0.24693523347377777,2.6747477054595947,0.4503140449523926,0.15555556118488312,3.262678861618042,0.3076023459434509
25,0.24780160188674927,2.6688132286071777,0.4523283541202545,0.16179336607456207,3.2107627391815186,0.3187134563922882
26,0.24557071924209595,2.6740007400512695,0.4488629102706909,0.15360623598098755,3.2601125240325928,0.30779728293418884
27,0.24923110008239746,2.6634721755981445,0.45306476950645447,0.14697855710983276,3.26853346824646,0.30799219012260437
28,0.2487546056509018,2.665797472000122,0.4544726014137268,0.15555556118488312,3.2869105339050293,0.3050682246685028
29,0.2549707591533661,2.6555356979370117,0.4566601812839508,0.16686159372329712,3.2509779930114746,0.31793370842933655
30,0.2535412609577179,2.6500794887542725,0.45787307620048523,0.1576998084783554,3.3083622455596924,0.3015594482421875
31,0.25367122888565063,2.6470556259155273,0.45780810713768005,0.1610136479139328,3.271176815032959,0.30779728293418884
32,0.2544509470462799,2.652332305908203,0.4554905891418457,0.1532163769006729,3.303725004196167,0.2990253269672394
33,0.25458088517189026,2.647935390472412,0.45897769927978516,0.16627679765224457,3.2694382667541504,0.3152046799659729
34,0.2561403512954712,2.646434783935547,0.4600389897823334,0.14834308624267578,3.333935260772705,0.30545809864997864
35,0.25219839811325073,2.645129919052124,0.4604288637638092,0.15497076511383057,3.311826467514038,0.2994152009487152
36,0.25733160972595215,2.6421263217926025,0.464414119720459,0.1575048714876175,3.311352014541626,0.3070175349712372
37,0.25891271233558655,2.6388025283813477,0.46255144476890564,0.16023391485214233,3.313508987426758,0.30331385135650635
38,0.2576998174190521,2.638803243637085,0.46478232741355896,0.15341129899024963,3.33158016204834,0.3005847930908203
39,0.2579597234725952,2.633784055709839,0.4637427031993866,0.16140350699424744,3.30849027633667,0.3037036955356598
40,0.2577647864818573,2.6324141025543213,0.46538877487182617,0.16374269127845764,3.2906429767608643,0.3105263113975525
41,0.25752654671669006,2.63675594329834,0.46172839403152466,0.15438596904277802,3.320396661758423,0.29980507493019104
42,0.256985068321228,2.637169122695923,0.4621615707874298,0.14463937282562256,3.3896727561950684,0.29317739605903625
43,0.2585878372192383,2.633133888244629,0.46538877487182617,0.15341129899024963,3.463259220123291,0.3027290403842926
44,0.2601472735404968,2.626955509185791,0.46727311611175537,0.14717349410057068,3.371588706970215,0.3013645112514496
45,0.2583279311656952,2.624673366546631,0.46601688861846924,0.14990253746509552,3.388148307800293,0.29863548278808594
46,0.25815466046333313,2.631007432937622,0.4673164486885071,0.15497076511383057,3.365377902984619,0.3038986325263977
47,0.26114359498023987,2.6256656646728516,0.4669482409954071,0.15263158082962036,3.362412452697754,0.3091617822647095
48,0.263309508562088,2.623828172683716,0.4690491557121277,0.1532163769006729,3.363374948501587,0.30331385135650635
49,0.2591293156147003,2.6215338706970215,0.4693956971168518,0.15614035725593567,3.344479560852051,0.3120857775211334
50,0.25973576307296753,2.624366044998169,0.46738141775131226,0.1532163769006729,3.3436455726623535,0.304678350687027
51,0.26131686568260193,2.621710777282715,0.4706086218357086,0.1551656872034073,3.3604249954223633,0.31013643741607666
52,0.25982239842414856,2.6233112812042236,0.47008880972862244,0.1588694006204605,3.3717458248138428,0.3107212483882904
53,0.26162010431289673,2.61989688873291,0.467143177986145,0.14990253746509552,3.4266703128814697,0.30448344349861145
54,0.2603638768196106,2.623410940170288,0.46881091594696045,0.15730993449687958,3.378173828125,0.30331385135650635
55,0.26222655177116394,2.617262840270996,0.4711934030056,0.1588694006204605,3.3737268447875977,0.30448344349861145
56,0.26222655177116394,2.6178672313690186,0.4707602262496948,0.15594542026519775,3.380441427230835,0.3132553696632385
57,0.26023390889167786,2.6199066638946533,0.47171324491500854,0.15614035725593567,3.418464422225952,0.30116960406303406
58,0.26140350103378296,2.6173765659332275,0.46967726945877075,0.1495126634836197,3.381617784500122,0.30116960406303406
59,0.26528048515319824,2.612339735031128,0.47238466143608093,0.16062378883361816,3.36388897895813,0.3070175349712372
60,0.265042245388031,2.610992670059204,0.47442060708999634,0.16081871092319489,3.3709304332733154,0.31578946113586426
61,0.2631795406341553,2.6178879737854004,0.47344595193862915,0.1598440557718277,3.4113125801086426,0.3001949191093445
62,0.2634611129760742,2.6127495765686035,0.472189724445343,0.1565302163362503,3.407341480255127,0.3095516562461853
63,0.2629629671573639,2.6157805919647217,0.471734881401062,0.1598440557718277,3.4237706661224365,0.31345030665397644
64,0.26328784227371216,2.6132264137268066,0.4724929630756378,0.15808966755867004,3.4521243572235107,0.304678350687027
65,0.2656053602695465,2.609255790710449,0.47186484932899475,0.1450292468070984,3.4454023838043213,0.29766082763671875
66,0.2669265866279602,2.612218141555786,0.47253626585006714,0.15789473056793213,3.390376091003418,0.3025341033935547
67,0.26625514030456543,2.612983226776123,0.47461554408073425,0.14600390195846558,3.5150094032287598,0.29181286692619324
68,0.2648473083972931,2.6079494953155518,0.475568562746048,0.153021439909935,3.3973734378814697,0.3023391664028168
69,0.26532381772994995,2.610285758972168,0.4722547233104706,0.15497076511383057,3.432065963745117,0.30116960406303406
70,0.26670998334884644,2.6098456382751465,0.4722547233104706,0.16393762826919556,3.404094696044922,0.30994153022766113
71,0.26675331592559814,2.604276657104492,0.4750920534133911,0.1452241688966751,3.445239782333374,0.3017543852329254
72,0.26686158776283264,2.603851079940796,0.4768247902393341,0.1372319757938385,3.5308425426483154,0.2925925850868225
73,0.2633528411388397,2.610743999481201,0.47567683458328247,0.16023391485214233,3.4331376552581787,0.3037036955356598
74,0.2663634419441223,2.608219861984253,0.47431233525276184,0.14580896496772766,3.4296135902404785,0.2980506718158722
75,0.2651505172252655,2.606177806854248,0.4764349162578583,0.15692007541656494,3.4616189002990723,0.29766082763671875
76,0.26456573605537415,2.608802080154419,0.4773879051208496,0.1541910320520401,3.447673797607422,0.3081871271133423
77,0.2643924653530121,2.6134774684906006,0.4723629951477051,0.15107212960720062,3.484288215637207,0.3017543852329254
78,0.26679661870002747,2.604142904281616,0.4750054180622101,0.1565302163362503,3.4283831119537354,0.3023391664028168
